,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,coordinates,bedrooms_bathrooms,sqft_lot_sqft_living,sqft_living_sqft_living15,sqft_living_bedrooms,grade_category
14298,8892900180,250000.0,3,1.75,1160,6134,1.0,Average,7,1160,0.0,1998,0.0,1330,6301,"[47.3414, -122.218]",1.7142857142857142,5.287931034482758,0.8721804511278195,386.6666666666667,medium
14299,5458800330,645000.0,4,1.75,1550,7350,1.5,Good,8,1550,0.0,1958,0.0,1860,7350,"[47.5795, -122.235]",2.2857142857142856,4.741935483870968,0.8333333333333334,387.5,medium
14300,1560930450,567500.0,3,2.5,3090,67082,2.0,Average,9,3090,0.0,1990,0.0,3650,62290,"[47.4032, -122.023]",1.2,21.70938511326861,0.8465753424657534,1030.0,medium
14301,6699930360,337000.0,4,2.5,2610,5240,2.0,Average,8,2610,0.0,2004,0.0,2480,5240,"[47.345, -122.042]",1.6,2.007662835249042,1.0524193548387097,652.5,medium
14302,1423900580,280000.0,3,1.75,1230,8250,1.0,Average,7,1230,0.0,1966,0.0,1250,8250,"[47.4526, -122.176]",1.7142857142857142,6.7073170731707314,0.984,410.0,medium
14303,7338000730,167000.0,3,1.5,1280,5547,2.0,Good,6,1280,0.0,1985,0.0,1150,4500,"[47.3344, -122.215]",2.0,4.33359375,1.1130434782608696,426.6666666666667,low
14304,4364700730,280000.0,2,1.0,1880,7560,1.0,Average,6,940,940.0,1919,0.0,1280,7560,"[47.5261, -122.374]",2.0,4.0212765957446805,1.46875,940.0,low
14305,7305300760,317500.0,2,1.5,1220,8409,1.0,Good,6,1220,0.0,1948,0.0,1130,8409,"[47.7534, -122.324]",1.3333333333333333,6.892622950819672,1.079646017699115,610.0,low
14306,2488200455,405500.0,2,2.75,1350,1252,2.0,Average,8,1120,230.0,2006,0.0,1410,1265,"[47.522, -122.39]",0.7272727272727273,0.9274074074074075,0.9574468085106383,675.0,medium
14307,318900120,495000.0,4,2.5,2370,15336,2.0,Average,8,2370,0.0,1995,0.0,2110,15925,"[47.5633, -121.901]",1.6,6.470886075949367,1.1232227488151658,592.5,medium
14308,7504110330,691000.0,4,3.0,3040,11651,2.0,Average,10,3040,0.0,1987,0.0,2540,11815,"[47.6348, -122.038]",1.3333333333333333,3.8325657894736844,1.1968503937007875,760.0,high
14309,2222039011,480000.0,5,1.75,2080,217800,1.0,Very Good,7,2080,0.0,1963,0.0,1670,213008,"[47.3884, -122.404]",2.857142857142857,104.71153846153847,1.2455089820359282,416.0,medium
14310,6021502300,549010.0,2,1.75,1560,4141,1.0,Good,7,880,680.0,1942,0.0,1210,4141,"[47.6863, -122.382]",1.1428571428571428,2.6544871794871794,1.2892561983471074,780.0,medium
14311,3630110360,750000.0,5,3.5,2980,5809,2.0,Average,8,2980,0.0,2005,0.0,2120,3416,"[47.5537, -121.996]",1.4285714285714286,1.9493288590604028,1.4056603773584906,596.0,medium
14312,1529300410,365000.0,2,1.0,870,5689,1.0,Good,7,870,0.0,1948,0.0,1100,5711,"[47.6988, -122.351]",2.0,6.539080459770115,0.7909090909090909,435.0,medium
14313,2426049154,412500.0,3,1.75,1660,10716,1.0,Average,7,1100,560.0,1988,0.0,1630,7626,"[47.7326, -122.234]",1.7142857142857142,6.455421686746988,1.01840490797546,553.3333333333334,medium
14314,6204420180,425000.0,3,2.25,1870,9000,1.0,Average,7,1440,430.0,1978,0.0,1870,8640,"[47.7373, -122.198]",1.3333333333333333,4.81283422459893,1.0,623.3333333333334,medium
14315,8085400410,920000.0,3,1.0,1410,9656,1.0,Average,7,960,450.0,1953,0.0,2410,9384,"[47.6354, -122.208]",3.0,6.84822695035461,0.5850622406639004,470.0,medium
14316,8731980880,340000.0,4,2.25,2180,8000,1.0,Good,9,1630,550.0,1975,0.0,2310,8000,"[47.317, -122.378]",1.7777777777777777,3.669724770642202,0.9437229437229437,545.0,medium
14317,626049115,405000.0,4,2.5,2620,8960,1.0,Very Good,7,1520,1100.0,1955,0.0,1880,8960,"[47.7642, -122.335]",1.6,3.4198473282442747,1.3936170212765957,655.0,medium
14318,6388910040,537100.0,3,2.5,2450,7051,1.0,Average,8,1870,580.0,1990,0.0,2450,8788,"[47.5308, -122.171]",1.2,2.8779591836734695,1.0,816.6666666666666,medium
14319,1748800120,353500.0,4,2.5,3250,4650,2.0,Average,8,3250,0.0,2007,0.0,2960,4650,"[47.4004, -122.203]",1.6,1.4307692307692308,1.097972972972973,812.5,medium
14320,4077800582,522000.0,3,1.0,1150,7080,1.0,Average,7,1150,0.0,1952,0.0,1490,7921,"[47.7106, -122.288]",3.0,6.156521739130435,0.7718120805369127,383.3333333333333,medium
14321,7202260210,710000.0,4,2.75,2780,6978,2.0,Average,8,2780,0.0,2001,0.0,2760,5460,"[47.6881, -122.04]",1.4545454545454546,2.5100719424460434,1.0072463768115942,695.0,medium
14322,5095600360,329950.0,3,1.75,1360,13320,1.0,Good,7,1360,0.0,1985,0.0,1580,13625,"[47.4625, -122.069]",1.7142857142857142,9.794117647058824,0.8607594936708861,453.3333333333333,medium
14323,2607801120,830000.0,5,2.5,2810,14207,1.0,Average,9,1540,1270.0,1979,0.0,3190,14000,"[47.5742, -122.11]",2.0,5.055871886120997,0.8808777429467085,562.0,medium
14324,9542200610,800500.0,4,2.5,1780,11130,1.0,Very Good,8,1780,0.0,1962,0.0,2610,11130,"[47.5931, -122.178]",1.6,6.252808988764045,0.6819923371647509,445.0,medium
14325,8092000330,168500.0,3,1.0,1100,10125,1.0,Average,7,1100,0.0,1969,0.0,1570,10650,"[47.367, -122.107]",3.0,9.204545454545455,0.7006369426751592,366.6666666666667,medium
14326,7852020790,490000.0,3,2.5,2230,5348,2.0,Average,8,2230,0.0,2000,0.0,2190,5205,"[47.5347, -121.866]",1.2,2.398206278026906,1.0182648401826484,743.3333333333334,medium
14327,6379500227,579000.0,3,2.5,1710,1904,2.0,Average,8,1140,570.0,2003,0.0,1260,1316,"[47.5827, -122.387]",1.2,1.1134502923976608,1.3571428571428572,570.0,medium
14328,6790200180,600000.0,4,2.5,2620,9873,2.0,Average,8,2620,0.0,1987,0.0,2520,9935,"[47.5822, -122.051]",1.6,3.768320610687023,1.0396825396825398,655.0,medium
14329,1781500155,445000.0,4,1.75,1990,4725,1.5,Good,7,1190,800.0,1944,0.0,1240,4961,"[47.5275, -122.38]",2.2857142857142856,2.3743718592964824,1.6048387096774193,497.5,medium
14330,3424069154,362500.0,4,1.75,1450,8450,1.0,Average,7,1450,0.0,1960,0.0,1540,8450,"[47.5289, -122.028]",2.2857142857142856,5.827586206896552,0.9415584415584416,362.5,medium
14331,1683500180,234000.0,4,2.0,1630,9010,1.0,Good,7,1050,580.0,1975,0.0,1670,7820,"[47.317, -122.196]",2.0,5.52760736196319,0.9760479041916168,407.5,medium
14332,1523300180,321500.0,1,1.0,730,1942,1.0,Average,7,730,0.0,2008,0.0,1020,2183,"[47.5939, -122.299]",1.0,2.66027397260274,0.7156862745098039,730.0,medium
14333,1868901120,660000.0,3,1.75,1980,3300,1.5,Good,7,1140,840.0,1926,0.0,1590,5000,"[47.6733, -122.298]",1.7142857142857142,1.6666666666666667,1.2452830188679245,660.0,medium
14334,822059101,319000.0,4,1.0,1730,36356,1.5,Good,6,1730,0.0,1954,0.0,1380,14060,"[47.4135, -122.199]",4.0,21.015028901734105,1.2536231884057971,432.5,low
14335,3421069020,314000.0,3,1.75,1350,217852,1.0,Average,8,1100,250.0,1953,0.0,2190,217800,"[47.2628, -122.03]",1.7142857142857142,161.37185185185186,0.6164383561643836,450.0,medium
14336,2769602710,517950.0,3,2.0,1410,5000,1.0,Very Good,7,740,670.0,1908,0.0,1830,4000,"[47.6752, -122.361]",1.5,3.5460992907801416,0.7704918032786885,470.0,medium
14337,6071300180,525000.0,5,2.5,2360,10081,1.0,Good,7,1180,1180.0,1961,0.0,2200,10461,"[47.5552, -122.178]",2.0,4.271610169491526,1.0727272727272728,472.0,medium
14338,3211101010,319500.0,3,1.0,1190,8450,1.0,Very Good,6,1190,0.0,1961,0.0,1660,8450,"[47.4807, -122.157]",3.0,7.100840336134453,0.7168674698795181,396.6666666666667,low
14339,9471201175,1580000.0,4,3.25,3760,10920,1.5,Very Good,9,2400,1360.0,1950,0.0,3430,11050,"[47.6687, -122.264]",1.2307692307692308,2.904255319148936,1.096209912536443,940.0,medium
14340,2009003136,325000.0,1,1.0,1220,12426,1.0,Good,6,1220,0.0,1946,0.0,2770,22270,"[47.4047, -122.331]",1.0,10.185245901639345,0.4404332129963899,1220.0,low
14341,7574910220,795000.0,4,2.5,2920,32219,2.0,Very Good,10,2920,0.0,1995,0.0,3420,37206,"[47.7439, -122.041]",1.6,11.033904109589042,0.8538011695906432,730.0,high
14342,1370801465,850000.0,2,1.75,1590,5136,1.5,Average,9,1320,270.0,1927,0.0,2520,5243,"[47.6424, -122.411]",1.1428571428571428,3.230188679245283,0.6309523809523809,795.0,medium
14343,1245500730,1010000.0,5,3.25,3510,10930,2.0,Average,9,3510,0.0,2013,0.0,1970,7488,"[47.6914, -122.21]",1.5384615384615385,3.113960113960114,1.781725888324873,702.0,medium
14344,2767603591,475000.0,3,2.5,1320,1310,3.0,Average,8,1320,0.0,2006,0.0,1350,1250,"[47.6719, -122.38]",1.2,0.9924242424242424,0.9777777777777777,440.0,medium
14345,8718500665,375000.0,3,1.0,1610,11250,1.0,Average,7,1090,520.0,1975,0.0,2040,10692,"[47.7391, -122.256]",3.0,6.987577639751553,0.7892156862745098,536.6666666666666,medium
14346,106000395,405000.0,3,1.0,1410,8053,1.0,Good,7,1410,0.0,1951,0.0,1170,8042,"[47.70399999999999, -122.367]",3.0,5.711347517730497,1.205128205128205,470.0,medium
14347,5538300120,420000.0,4,2.5,2170,10500,1.0,Average,7,1570,600.0,1962,0.0,1850,11127,"[47.7512, -122.295]",1.6,4.838709677419355,1.172972972972973,542.5,medium
14348,9405800040,775000.0,4,1.75,1890,4800,1.5,Average,7,1390,500.0,1906,0.0,1890,4800,"[47.6405, -122.367]",2.2857142857142856,2.5396825396825395,1.0,472.5,medium
14349,3630180450,800000.0,4,2.75,3260,5000,2.0,Average,9,3260,0.0,2007,0.0,3450,6218,"[47.5395, -121.997]",1.4545454545454546,1.5337423312883436,0.9449275362318841,815.0,medium
14350,8126300610,436800.0,3,1.75,2080,12714,2.0,Good,8,1540,540.0,1984,0.0,2080,12107,"[47.7056, -122.162]",1.7142857142857142,6.1125,1.0,693.3333333333334,medium
14351,546000910,620000.0,3,1.75,2040,4005,1.5,Good,8,1740,300.0,1930,0.0,1380,4005,"[47.6885, -122.38]",1.7142857142857142,1.963235294117647,1.4782608695652173,680.0,medium
14352,2268000180,230000.0,3,1.0,1250,9035,1.0,Good,7,1250,0.0,1970,0.0,1350,10425,"[47.275, -122.302]",3.0,7.228,0.9259259259259259,416.6666666666667,medium
14353,3333002450,165000.0,1,1.0,850,8050,1.0,Fair,6,850,0.0,1906,0.0,1590,5180,"[47.5427, -122.288]",1.0,9.470588235294118,0.5345911949685535,850.0,low
14354,3333002450,490000.0,1,1.0,850,8050,1.0,Fair,6,850,0.0,1906,0.0,1590,5180,"[47.5427, -122.288]",1.0,9.470588235294118,0.5345911949685535,850.0,low
14355,6072000910,480000.0,3,1.75,1600,8400,1.0,Very Good,8,1600,0.0,1963,0.0,2210,8400,"[47.5479, -122.179]",1.7142857142857142,5.25,0.7239819004524887,533.3333333333334,medium
14356,4113800330,570000.0,3,2.5,2400,6975,2.0,Average,9,2400,0.0,1993,0.0,2640,11172,"[47.534, -122.179]",1.2,2.90625,0.9090909090909091,800.0,medium
14357,3764500180,615000.0,3,2.25,1870,4894,2.0,Good,8,1750,120.0,1992,0.0,1920,5988,"[47.6943, -122.19]",1.3333333333333333,2.6171122994652407,0.9739583333333334,623.3333333333334,medium
14358,1326049170,280000.0,3,1.0,1720,9605,1.0,Average,7,860,860.0,1969,0.0,1720,9998,"[47.7439, -122.242]",3.0,5.584302325581396,1.0,573.3333333333334,medium
14359,9238450210,326000.0,3,1.0,1030,9834,1.0,Average,7,1030,0.0,1969,0.0,1210,9875,"[47.7676, -122.164]",3.0,9.54757281553398,0.8512396694214877,343.3333333333333,medium
14360,2436700666,550700.0,2,2.25,1190,1499,2.0,Average,9,1100,90.0,2004,0.0,1430,1332,"[47.6666, -122.285]",0.8888888888888888,1.2596638655462185,0.8321678321678322,595.0,medium
14361,3043200035,600000.0,2,1.0,910,2002,1.5,Average,6,910,0.0,1900,0.0,1190,1208,"[47.6188, -122.306]",2.0,2.2,0.7647058823529411,455.0,low
14362,1424069044,450000.0,3,1.0,1290,47044,1.0,Average,7,1150,140.0,1968,0.0,1960,49658,"[47.5655, -121.998]",3.0,36.46821705426357,0.6581632653061225,430.0,medium
14363,3037200141,546000.0,2,2.25,1530,1324,2.0,Average,8,1280,250.0,2010,0.0,1410,1689,"[47.6032, -122.311]",0.8888888888888888,0.865359477124183,1.0851063829787233,765.0,medium
14364,1323089107,585000.0,3,2.5,2330,33750,2.0,Average,9,2330,0.0,1983,2001.0,2270,35000,"[47.4787, -121.723]",1.2,14.484978540772532,1.026431718061674,776.6666666666666,medium
14365,8024201714,489000.0,3,1.75,2090,7667,1.0,Average,7,1200,890.0,1952,0.0,1480,7666,"[47.7007, -122.312]",1.7142857142857142,3.668421052631579,1.412162162162162,696.6666666666666,medium
14366,9829200325,765000.0,3,2.0,1570,7000,2.0,Good,8,1050,520.0,1971,0.0,1990,6675,"[47.6061, -122.286]",1.5,4.45859872611465,0.7889447236180904,523.3333333333334,medium
14367,723039189,519000.0,3,1.75,1560,26099,1.0,Good,8,1560,0.0,1973,0.0,1760,19687,"[47.5023, -122.467]",1.7142857142857142,16.730128205128207,0.8863636363636364,520.0,medium
14368,1352300120,262000.0,2,1.0,1500,4120,1.5,Average,5,880,620.0,1928,0.0,1300,4120,"[47.4857, -122.2]",2.0,2.7466666666666666,1.1538461538461537,750.0,low
14369,5101404351,550000.0,4,2.75,2160,5005,1.0,Average,7,1430,730.0,1987,0.0,1770,5326,"[47.6971, -122.302]",1.4545454545454546,2.3171296296296298,1.2203389830508475,540.0,medium
14370,7211401485,285000.0,2,1.0,780,5000,1.0,Good,6,780,0.0,1943,0.0,1030,5000,"[47.5112, -122.357]",2.0,6.410256410256411,0.7572815533980582,390.0,low
14371,5631500967,476000.0,4,1.75,2340,17541,1.0,Good,7,1360,980.0,1956,0.0,2250,9212,"[47.745, -122.229]",2.2857142857142856,7.496153846153846,1.04,585.0,medium
14372,2425049061,2200000.0,3,2.0,3570,30456,1.0,Average,8,2070,1500.0,1946,1982.0,3570,27418,"[47.6413, -122.24]",1.5,8.53109243697479,1.0,1190.0,medium
14373,7518503065,335000.0,1,1.0,720,5100,1.0,Average,6,720,0.0,1907,0.0,1320,5100,"[47.6821, -122.38]",1.0,7.083333333333333,0.5454545454545454,720.0,low
14374,1796000120,510000.0,4,2.0,2990,102366,1.0,Good,8,2990,0.0,1974,0.0,2820,57140,"[47.3068, -122.088]",2.0,34.23612040133779,1.0602836879432624,747.5,medium
14375,1922059197,291000.0,3,2.25,1860,13939,1.0,Good,7,1860,0.0,1961,0.0,1530,10018,"[47.3746, -122.217]",1.3333333333333333,7.494086021505376,1.2156862745098038,620.0,medium
14376,7849201020,335000.0,4,1.75,1950,13440,1.5,Good,6,1950,0.0,1931,0.0,1300,7432,"[47.5232, -121.821]",2.2857142857142856,6.892307692307693,1.5,487.5,low
14377,1126049103,415000.0,3,1.5,1860,9003,1.0,Average,7,1490,370.0,1955,0.0,2090,11574,"[47.7624, -122.26]",2.0,4.840322580645161,0.8899521531100478,620.0,medium
14378,65000085,430000.0,3,2.0,1550,6039,1.0,Very Good,7,830,720.0,1942,0.0,1330,6042,"[47.5436, -122.378]",1.5,3.8961290322580644,1.1654135338345866,516.6666666666666,medium
14379,9211510410,270000.0,3,1.75,1610,6205,1.0,Good,7,1210,400.0,1979,0.0,1780,8056,"[47.3004, -122.383]",1.7142857142857142,3.8540372670807455,0.9044943820224719,536.6666666666666,medium
14380,2301400325,760000.0,3,2.0,1810,4500,1.0,Good,7,980,830.0,1906,0.0,1800,4500,"[47.681, -122.359]",1.5,2.4861878453038675,1.0055555555555555,603.3333333333334,medium
14381,7132300540,450000.0,2,2.0,1730,4248,2.0,Average,7,1730,0.0,1905,0.0,1380,4000,"[47.5933, -122.308]",1.0,2.4554913294797687,1.2536231884057971,865.0,medium
14382,323059103,425000.0,3,2.5,1230,23522,1.0,Good,7,1230,0.0,1978,0.0,2340,23522,"[47.515, -122.162]",1.2,19.12357723577236,0.5256410256410257,410.0,medium
14383,4083306705,725000.0,4,2.5,2130,3420,1.5,Good,7,1730,400.0,1916,0.0,1520,3420,"[47.649, -122.336]",1.6,1.6056338028169015,1.4013157894736843,532.5,medium
14384,1245001216,700000.0,3,2.75,2190,11060,1.0,Good,7,1610,580.0,1973,0.0,2020,8588,"[47.6893, -122.208]",1.0909090909090908,5.050228310502283,1.0841584158415842,730.0,medium
14385,293760210,998000.0,5,4.5,4130,10404,2.0,Average,10,4130,0.0,2004,0.0,3890,11531,"[47.5556, -122.03]",1.1111111111111112,2.519128329297821,1.0616966580976863,826.0,high
14386,3782400040,396000.0,3,2.25,1680,9766,2.0,Average,7,1680,0.0,1989,0.0,1590,9757,"[47.7341, -121.981]",1.3333333333333333,5.813095238095238,1.0566037735849056,560.0,medium
14387,2726049164,547000.0,3,2.5,1480,8381,1.0,Good,7,1480,0.0,1968,0.0,1710,8050,"[47.7078, -122.288]",1.2,5.662837837837838,0.8654970760233918,493.3333333333333,medium
14388,9183701085,302000.0,4,1.5,1790,10200,1.0,Good,8,1210,580.0,1963,0.0,1540,6600,"[47.3774, -122.225]",2.6666666666666665,5.698324022346369,1.1623376623376624,447.5,medium
14389,1623300325,999000.0,5,3.5,2810,2700,2.0,Very Good,9,1900,910.0,1910,0.0,1510,3800,"[47.6799, -122.363]",1.4285714285714286,0.9608540925266904,1.8609271523178808,562.0,medium
14390,7987401010,633000.0,4,2.5,2360,10000,1.0,Average,8,1980,380.0,1977,0.0,2480,5000,"[47.573, -122.374]",1.6,4.237288135593221,0.9516129032258065,590.0,medium
14391,2131200065,265800.0,3,1.75,1460,7361,1.0,Average,6,1460,0.0,1982,0.0,1460,7505,"[47.7436, -121.979]",1.7142857142857142,5.041780821917809,1.0,486.6666666666667,low
14392,6141600065,530000.0,3,2.25,2160,8114,1.0,Average,8,1460,700.0,1960,0.0,2160,8000,"[47.7176, -122.35]",1.3333333333333333,3.7564814814814813,1.0,720.0,medium
14393,1562100220,605000.0,6,2.0,2610,9132,1.0,Good,8,1320,1290.0,1965,0.0,2170,8000,"[47.622, -122.14]",3.0,3.4988505747126437,1.2027649769585254,435.0,medium
14394,7853300970,489000.0,4,2.5,2170,4587,2.0,Average,7,2170,0.0,2006,0.0,2170,5211,"[47.5396, -121.889]",1.6,2.113824884792627,1.0,542.5,medium
14395,8687800065,305000.0,2,1.0,2160,12960,1.0,Average,7,1360,800.0,1968,0.0,2070,12960,"[47.4702, -122.261]",2.0,6.0,1.0434782608695652,1080.0,medium
14396,1504800097,513000.0,4,2.75,2020,7070,1.0,Very Good,7,1010,1010.0,1958,0.0,1390,6000,"[47.5202, -122.378]",1.4545454545454546,3.5,1.4532374100719425,505.0,medium
14397,3630160610,765000.0,4,2.5,2980,5000,2.0,Average,10,2980,0.0,2006,0.0,3140,5500,"[47.5431, -121.997]",1.6,1.6778523489932886,0.9490445859872612,745.0,high
14398,6852700477,550000.0,2,1.5,1300,2970,1.0,Average,7,990,310.0,1903,0.0,1700,3000,"[47.6233, -122.319]",1.3333333333333333,2.2846153846153845,0.7647058823529411,650.0,medium
14399,2592220040,974350.0,4,2.5,3090,10730,2.0,Very Good,8,2420,670.0,1985,0.0,2220,7875,"[47.5458, -122.141]",1.6,3.472491909385113,1.3918918918918919,772.5,medium
14400,7524950730,653675.0,4,2.25,2280,7229,2.0,Good,8,2280,0.0,1984,0.0,2320,7735,"[47.5609, -122.081]",1.7777777777777777,3.1706140350877194,0.9827586206896551,570.0,medium
14401,1545807920,245000.0,3,1.75,1260,8614,1.0,Good,7,1260,0.0,1985,0.0,1600,8614,"[47.3586, -122.056]",1.7142857142857142,6.836507936507936,0.7875,420.0,medium
14402,3213200180,700180.0,2,1.75,1530,4387,1.0,Average,8,1020,510.0,1952,0.0,1870,5029,"[47.6726, -122.264]",1.1428571428571428,2.8673202614379085,0.8181818181818182,765.0,medium
14403,3577300040,510000.0,3,2.5,1830,8133,1.0,Average,8,1390,440.0,1996,0.0,2310,11522,"[47.7478, -122.247]",1.2,4.444262295081967,0.7922077922077922,610.0,medium
14404,2064800610,390000.0,3,2.5,1610,10292,1.0,Good,7,1190,420.0,1969,0.0,1940,8700,"[47.5349, -122.174]",1.2,6.392546583850931,0.8298969072164949,536.6666666666666,medium
14405,7215730120,606500.0,3,2.5,2170,5500,2.0,Average,8,2170,0.0,2000,0.0,2170,5862,"[47.5975, -122.018]",1.2,2.5345622119815667,1.0,723.3333333333334,medium
14406,629800540,1500000.0,4,4.25,5020,26319,2.0,Average,12,5020,0.0,1998,0.0,4930,26319,"[47.6008, -122.01]",0.9411764705882353,5.2428286852589645,1.0182555780933062,1255.0,high
14407,7575610760,290000.0,3,2.25,1620,7772,2.0,Good,8,1620,0.0,1988,0.0,1710,6455,"[47.3521, -122.302]",1.3333333333333333,4.7975308641975305,0.9473684210526315,540.0,medium
14408,104500730,115000.0,3,1.75,1080,7942,1.0,Average,7,1080,0.0,1981,0.0,1380,8244,"[47.3141, -122.355]",1.7142857142857142,7.353703703703704,0.782608695652174,360.0,medium
14409,8137500730,500000.0,3,2.5,1940,37565,1.0,Good,8,1940,0.0,1987,0.0,2560,37565,"[47.4801, -122.063]",1.2,19.36340206185567,0.7578125,646.6666666666666,medium
14410,3543900418,580050.0,3,2.5,2360,4638,2.0,Average,9,2360,0.0,1996,0.0,1620,4638,"[47.6837, -122.321]",1.2,1.9652542372881356,1.4567901234567902,786.6666666666666,medium
14411,8929000230,550000.0,3,2.5,2010,2261,2.0,Average,8,1390,620.0,2014,0.0,1690,1899,"[47.5514, -121.998]",1.2,1.1248756218905474,1.1893491124260356,670.0,medium
14412,2856100360,465000.0,3,1.0,800,3060,1.5,Good,6,800,0.0,1903,0.0,1180,3060,"[47.6769, -122.389]",3.0,3.825,0.6779661016949152,266.6666666666667,low
14413,6413600276,354950.0,3,1.0,970,5922,1.5,Average,7,970,0.0,1949,0.0,1730,6128,"[47.719, -122.321]",3.0,6.105154639175257,0.5606936416184971,323.3333333333333,medium
14414,8562720230,980000.0,4,3.25,3720,7150,2.0,Average,11,3720,0.0,2007,0.0,4040,7442,"[47.5359, -122.069]",1.2307692307692308,1.9220430107526882,0.9207920792079208,930.0,high
14415,3579000410,500000.0,3,2.25,2010,7447,2.0,Average,8,2010,0.0,1985,0.0,2230,7846,"[47.747, -122.248]",1.3333333333333333,3.7049751243781093,0.9013452914798207,670.0,medium
14416,3856904655,667750.0,4,1.0,1430,4080,1.5,Average,7,1430,0.0,1924,0.0,1760,4080,"[47.6696, -122.324]",4.0,2.8531468531468533,0.8125,357.5,medium
14417,8832900360,735000.0,3,1.75,2250,11520,1.0,Average,8,2250,0.0,1956,0.0,2730,12445,"[47.7619, -122.268]",1.7142857142857142,5.12,0.8241758241758241,750.0,medium
14418,4058200040,361000.0,3,1.75,2130,8742,1.0,Average,7,1330,800.0,1955,0.0,2380,7448,"[47.5057, -122.231]",1.7142857142857142,4.104225352112676,0.8949579831932774,710.0,medium
14419,4178501020,276750.0,3,2.0,1620,12482,1.0,Good,7,1290,330.0,1989,0.0,1560,8499,"[47.3584, -122.086]",1.5,7.704938271604938,1.0384615384615385,540.0,medium
14420,8562790730,760000.0,4,3.25,3140,3680,2.0,Average,10,2310,830.0,2009,0.0,2620,2664,"[47.5319, -122.076]",1.2307692307692308,1.1719745222929936,1.1984732824427482,785.0,high
14421,455000841,475000.0,2,1.0,870,7975,1.0,Average,7,870,0.0,1946,0.0,1080,5722,"[47.6698, -122.361]",2.0,9.166666666666666,0.8055555555555556,435.0,medium
14422,2154900330,234000.0,4,2.5,1820,8217,1.0,Average,7,1120,700.0,1987,0.0,1310,8217,"[47.26300000000001, -122.242]",1.6,4.514835164835165,1.3893129770992367,455.0,medium
14423,8159610150,234950.0,3,2.0,1510,9153,1.0,Good,7,1510,0.0,1974,0.0,1780,9286,"[47.3412, -122.273]",1.5,6.06158940397351,0.848314606741573,503.3333333333333,medium
