,price
14923,187000.0
21253,365000.0
14315,920000.0
15918,782000.0
786,500000.0
11049,245000.0
14304,280000.0
14785,725000.0
21562,362500.0
17183,110000.0
16794,620000.0
6481,410000.0
12379,385000.0
7853,826600.0
20352,805000.0
18056,545000.0
13016,644500.0
14873,710000.0
14259,475000.0
2905,760000.0
4626,369900.0
16141,465000.0
996,553500.0
16257,341000.0
18955,577000.0
154,350000.0
7246,878000.0
11468,403000.0
14600,479000.0
6250,480000.0
16903,415000.0
8055,200000.0
21109,515000.0
5523,805000.0
17977,343000.0
7505,470000.0
14467,645000.0
8926,285000.0
156,650000.0
3504,695000.0
3085,280000.0
18701,1170000.0
1552,957500.0
13393,538000.0
556,1950000.0
2148,585000.0
11987,832500.0
495,490000.0
18613,1600000.0
2321,552500.0
912,384000.0
16831,800000.0
8777,287000.0
151,560000.0
16577,620000.0
18566,427500.0
18106,865000.0
1364,450000.0
1738,785000.0
3001,259000.0
12455,728000.0
9309,571500.0
17023,269950.0
6961,316000.0
20537,344000.0
21085,277140.0
15696,326000.0
2883,402000.0
3720,579000.0
7127,305000.0
9533,734000.0
10235,382500.0
888,480000.0
5471,329950.0
3201,537000.0
17425,257000.0
10468,400000.0
4823,318000.0
14992,535000.0
4704,323000.0
15479,320000.0
12653,355000.0
343,309600.0
12716,559950.0
4136,1210000.0
3237,210000.0
3188,555000.0
4522,810000.0
2223,665000.0
12388,660000.0
17557,270000.0
2121,725500.0
6858,615000.0
992,253000.0
13273,744000.0
10686,420000.0
17403,475000.0
16704,415000.0
3672,475000.0
15630,675000.0
10252,2700000.0
7366,510000.0
6257,175000.0
15651,585000.0
4734,233500.0
20987,514700.0
1465,440000.0
4593,534500.0
20233,329780.0
3565,494400.0
12095,405000.0
5840,833000.0
283,780000.0
20840,399500.0
15937,268950.0
11790,278750.0
6175,289950.0
17967,430000.0
8911,214000.0
4151,415000.0
14271,420000.0
14130,690000.0
21248,722000.0
16783,540000.0
13502,215000.0
10313,535000.0
16988,965000.0
7376,585000.0
18831,475000.0
20857,375000.0
13204,455000.0
19706,673000.0
8861,370000.0
4321,371000.0
3161,480000.0
2630,250000.0
19286,234000.0
3174,450000.0
2565,603500.0
19318,400000.0
1203,525000.0
6413,327500.0
17856,285000.0
19821,1260000.0
616,525000.0
10118,475000.0
3114,900000.0
10833,360000.0
19473,540000.0
19068,850000.0
7481,441000.0
19560,650000.0
6726,696000.0
11926,309000.0
2728,649000.0
14504,430000.0
13920,315000.0
16121,270000.0
2460,703000.0
16786,210000.0
14914,392500.0
10318,839990.0
11810,319950.0
19645,370000.0
8092,279000.0
1357,549000.0
19980,380000.0
7798,435000.0
8997,463000.0
12886,315000.0
19024,680000.0
7776,338000.0
14201,350000.0
1590,372500.0
15489,395000.0
21299,440000.0
3140,589000.0
12472,238000.0
5338,585000.0
8895,525000.0
8758,159075.0
19651,1450000.0
547,259950.0
7118,314500.0
7264,1200000.0
6937,650000.0
26,937000.0
1067,318000.0
3918,431500.0
12678,689000.0
6604,472500.0
5529,525000.0
6678,505000.0
5398,497000.0
11360,292500.0
14380,760000.0
18000,301500.0
8081,238000.0
14546,330000.0
9413,1250000.0
17344,438000.0
10740,200000.0
21050,613500.0
437,843000.0
8320,516000.0
15699,593567.0
11112,485000.0
20648,2320000.0
5269,307000.0
1861,625000.0
10891,331500.0
21469,1720000.0
18082,279950.0
8316,425000.0
10673,350000.0
9225,169100.0
1,538000.0
2706,610000.0
19900,804995.0
8518,610000.0
13327,510000.0
14925,280000.0
5325,285000.0
10691,222000.0
9196,540000.0
6957,240000.0
7329,379900.0
5966,215000.0
2155,550000.0
3398,309950.0
15028,855000.0
4011,1390000.0
3462,200000.0
534,204000.0
11962,750000.0
12152,290000.0
17346,840000.0
19913,440000.0
5823,455000.0
585,330000.0
11875,254000.0
12352,1120000.0
15323,235000.0
18835,620000.0
20775,760005.0
13991,307000.0
16700,85000.0
17830,1380000.0
8683,1490000.0
9743,329000.0
14260,685000.0
15124,370000.0
6362,445800.0
9088,314000.0
16333,440000.0
6464,320000.0
10148,339000.0
20793,799900.0
11740,302500.0
20887,335000.0
16676,425000.0
15232,2300000.0
1916,640000.0
11377,325000.0
20453,664950.0
9697,370037.0
8107,380000.0
14904,989000.0
8082,285650.0
1910,339950.0
17626,957000.0
16643,660000.0
7607,419950.0
1133,303000.0
17483,468000.0
21200,369500.0
10710,500000.0
18347,212000.0
1317,600000.0
4368,160134.0
8313,689000.0
18943,394250.0
10641,285000.0
16449,416000.0
7325,280000.0
13854,910000.0
6080,330000.0
2657,202500.0
2601,205500.0
6568,303000.0
18603,355000.0
17724,322000.0
2173,460000.0
20770,411000.0
12746,544950.0
3605,252500.0
13276,270000.0
6429,647500.0
12861,255000.0
16167,255544.0
7995,379500.0
9142,319502.0
3768,220000.0
5077,311000.0
8274,616000.0
12230,267000.0
20541,258800.0
9599,1760000.0
4631,2490000.0
21091,333490.0
240,225000.0
15424,278226.0
21058,375000.0
20003,887250.0
13722,1020000.0
16596,270000.0
10771,700500.0
19928,650000.0
11461,450000.0
10930,475000.0
7602,560000.0
16359,318000.0
1867,668000.0
13742,510000.0
16593,420000.0
21510,290000.0
10061,682000.0
2521,225000.0
19493,725000.0
1820,453250.0
2410,810000.0
15217,467500.0
8243,508000.0
19227,435000.0
6637,639500.0
5187,650000.0
17744,310000.0
11769,265000.0
4565,140000.0
14917,337000.0
13607,780000.0
7942,332000.0
13929,891500.0
19638,267800.0
6391,144000.0
2118,723000.0
10050,574000.0
3779,286950.0
20139,395000.0
4961,482000.0
2809,963990.0
19841,435000.0
498,625000.0
11445,390000.0
918,290000.0
21051,300000.0
13390,1050000.0
13264,384200.0
8617,425000.0
4284,183000.0
20126,550000.0
8362,536000.0
228,235000.0
19212,263000.0
20167,260000.0
2741,388000.0
13329,385000.0
11703,1370000.0
14348,775000.0
14960,217000.0
9271,778100.0
19217,205000.0
11113,255000.0
6001,464625.0
5718,96500.0
4897,599000.0
5583,275053.0
19878,472000.0
11845,425000.0
7867,315000.0
16969,335000.0
3510,1250000.0
1128,369000.0
20099,535000.0
10523,392500.0
10400,379950.0
1567,797000.0
10298,312500.0
1706,429000.0
7450,520500.0
3153,830000.0
10364,276200.0
11523,3200000.0
7299,400000.0
18281,425000.0
512,1100000.0
6240,630000.0
13182,525000.0
7104,419900.0
10566,759950.0
14865,630000.0
9824,352000.0
2925,167000.0
10490,226500.0
21344,295000.0
12444,397500.0
20597,220000.0
2721,438000.0
7445,479000.0
7893,369000.0
15167,415000.0
7509,645000.0
18918,254999.0
8042,1850000.0
8456,330000.0
5953,510000.0
17155,745000.0
19041,522500.0
9928,893880.0
13799,325000.0
11428,848000.0
13928,269950.0
15154,316000.0
17899,292000.0
14783,560000.0
11923,260250.0
7236,444000.0
6468,653000.0
13286,700000.0
10832,740000.0
15749,480000.0
9053,427500.0
1505,355000.0
6054,760000.0
596,372500.0
15491,700000.0
4225,486700.0
2550,313000.0
20399,609000.0
13135,950000.0
7440,545000.0
20229,649000.0
6768,480000.0
3199,255000.0
2681,725786.0
6449,344950.0
7951,203000.0
17653,550000.0
14626,180000.0
1045,465000.0
13044,110000.0
15804,292000.0
2644,656000.0
4435,1250000.0
15452,453500.0
11357,775000.0
11831,1620000.0
16788,561600.0
17851,362500.0
13668,295000.0
15568,458000.0
19025,285000.0
14645,525000.0
15706,672500.0
4487,673200.0
2061,510000.0
4645,415900.0
9112,255000.0
11004,436500.0
3775,605000.0
20129,309000.0
5596,255000.0
20518,960000.0
10741,289571.0
9297,439000.0
7265,1070000.0
20469,496800.0
9080,610000.0
10573,95000.0
20019,527500.0
4174,790000.0
17428,577500.0
8737,280000.0
9216,585000.0
19752,331210.0
13040,445500.0
17363,334000.0
15581,383900.0
17682,709000.0
10143,310000.0
20500,319950.0
8543,315000.0
5607,510000.0
983,326100.0
8033,440000.0
5480,255000.0
5068,859000.0
14894,234999.0
4797,410000.0
4482,2000000.0
3662,681000.0
20760,800000.0
10486,780000.0
6947,375000.0
4657,540000.0
6414,585000.0
15386,861000.0
18245,469900.0
3150,1510000.0
18728,489000.0
3569,760000.0
4813,410000.0
15861,435000.0
9265,1680000.0
5969,295000.0
14998,412000.0
11891,280500.0
13335,732000.0
2939,123300.0
14096,274950.0
15454,175000.0
12702,425000.0
1340,780000.0
21044,699188.0
1391,490000.0
17406,416000.0
7437,390000.0
17016,190000.0
8802,750000.0
18459,552700.0
5806,720168.0
371,315000.0
6146,390000.0
19547,171000.0
9775,920000.0
1412,706000.0
16525,1000000.0
12002,185000.0
2256,372400.0
382,389000.0
18328,442200.0
6120,589950.0
2212,775000.0
5603,850000.0
10814,458000.0
8881,150000.0
6004,455000.0
5417,675000.0
4938,895000.0
13434,860000.0
3624,512500.0
3158,780000.0
4267,394900.0
9158,338000.0
15589,275000.0
463,359500.0
1754,850000.0
14336,517950.0
17832,700000.0
13830,550000.0
615,425000.0
6380,350000.0
3829,524000.0
12674,209950.0
378,595000.0
11298,335000.0
12995,270000.0
8181,165000.0
1335,495000.0
13511,399500.0
21278,831548.0
2716,422500.0
17348,853505.0
18811,760000.0
20777,749950.0
13638,240000.0
19817,760000.0
20558,212000.0
16095,833000.0
3183,515000.0
10003,521000.0
6322,372000.0
13639,460000.0
16987,2190000.0
7389,299000.0
1894,755000.0
9399,440000.0
4661,560200.0
14356,570000.0
17452,395000.0
7769,403500.0
7090,285000.0
6221,257500.0
5308,349000.0
9381,820000.0
20400,267000.0
17720,739000.0
19842,2700000.0
20083,368000.0
7037,649000.0
15474,560000.0
11646,510000.0
15897,490000.0
10570,730000.0
15511,262000.0
15021,229000.0
14160,286000.0
16411,340000.0
17197,275000.0
3197,178000.0
14620,640000.0
18040,410000.0
6358,582500.0
913,324000.0
12805,1310000.0
3992,318700.0
6691,769000.0
18970,425000.0
15881,510000.0
20072,389000.0
1030,2450000.0
9164,299000.0
2220,453000.0
11966,739000.0
9488,808000.0
1577,605000.0
20757,345000.0
15859,840000.0
15951,360000.0
9947,605000.0
3793,586000.0
3655,634000.0
18118,462000.0
4327,480000.0
20013,555000.0
8302,450000.0
21060,544000.0
10544,440000.0
14802,1900000.0
19979,279000.0
7686,389000.0
5731,600000.0
2917,772000.0
5586,235000.0
7088,700000.0
14605,2230000.0
6326,430000.0
18523,410000.0
15286,335000.0
1515,610000.0
21031,302059.0
11278,857000.0
2371,443725.0
3432,279000.0
2263,213550.0
4479,702000.0
4239,615000.0
19959,175003.0
1390,325000.0
893,209000.0
1490,521000.0
19394,205000.0
10042,370000.0
14037,563500.0
17389,261000.0
8516,453000.0
9407,447450.0
15187,542000.0
2933,315000.0
16938,129000.0
12881,285950.0
20201,437718.0
10937,1580000.0
19858,333500.0
20744,765000.0
11638,550000.0
1129,332500.0
731,315000.0
11110,632500.0
16707,685000.0
3084,708000.0
15000,426000.0
7297,389000.0
4588,851000.0
12496,185000.0
15542,439950.0
2795,711000.0
8979,700000.0
7601,715000.0
798,470000.0
6232,380000.0
734,347500.0
16477,444950.0
2244,509950.0
178,269950.0
11469,195000.0
11932,1030000.0
1174,565000.0
18591,1320000.0
13798,384000.0
19289,225000.0
10023,665000.0
9830,1140000.0
790,522000.0
20110,923990.0
16183,840000.0
9973,205000.0
11393,978000.0
198,440000.0
14643,620000.0
19517,450000.0
12279,368000.0
7675,345000.0
13385,461000.0
548,315000.0
3339,626000.0
12940,395000.0
4471,670000.0
9379,334998.0
16268,632500.0
7465,725000.0
11772,240000.0
19818,293000.0
16490,253000.0
10506,150000.0
18584,725000.0
13277,272450.0
19652,340000.0
15103,345000.0
7533,183750.0
16893,162950.0
15855,362000.0
66,975000.0
18849,510000.0
4712,415000.0
5214,162500.0
11452,279900.0
15689,465000.0
19388,589900.0
5033,195000.0
6915,284000.0
2572,630000.0
19085,399000.0
18904,620000.0
622,200000.0
19679,250000.0
6222,380000.0
787,460000.0
3332,400000.0
21208,610000.0
6008,524000.0
8334,545000.0
18166,542500.0
13448,565000.0
18373,474000.0
1191,655000.0
12478,530000.0
515,300000.0
4476,360000.0
10232,225000.0
16645,552321.0
18186,1060000.0
14622,335000.0
6191,1700000.0
14175,385000.0
7237,325000.0
5753,368250.0
2068,370000.0
20086,594491.0
8236,695000.0
16252,730000.0
15905,299250.0
1462,757000.0
15207,725000.0
4576,789000.0
9856,600000.0
17763,382000.0
7349,849000.0
4818,760000.0
16945,626000.0
220,686000.0
12632,329000.0
18840,405000.0
4248,170000.0
6487,360000.0
7036,475000.0
9456,352000.0
12433,592500.0
5650,378500.0
18386,350500.0
20743,260000.0
17086,435000.0
2881,525000.0
16710,442000.0
901,839900.0
7164,436500.0
11594,1300000.0
2181,150000.0
8488,209500.0
9713,680000.0
8219,380600.0
20380,734000.0
18602,568000.0
6772,1260000.0
18580,202000.0
14436,345000.0
14678,369900.0
11440,366000.0
17388,805000.0
16172,475000.0
19279,190000.0
7257,245100.0
2580,965000.0
7966,120000.0
19203,589000.0
2156,665000.0
4340,752000.0
9562,249000.0
21454,249000.0
13743,86500.0
1073,515000.0
4530,430000.0
3159,720000.0
20689,396000.0
2987,425000.0
1882,150000.0
5974,685000.0
3729,795000.0
490,452000.0
1181,875000.0
1375,225000.0
5014,285000.0
16234,660000.0
4758,1850000.0
10304,402000.0
6040,245000.0
2841,478000.0
4180,335000.0
4086,462500.0
19634,155000.0
2887,635000.0
8876,309000.0
12271,1960000.0
6671,535100.0
14997,915000.0
9211,729032.0
19323,628990.0
12581,695000.0
5602,835000.0
20566,344000.0
13921,698000.0
5730,990400.0
14745,239000.0
5296,350000.0
12979,467100.0
18729,725000.0
17919,213000.0
10171,357000.0
10065,380000.0
11538,490000.0
7669,725000.0
6869,425000.0
17117,315000.0
12992,635000.0
10472,405000.0
9943,1250000.0
9643,575000.0
14892,263950.0
12661,562500.0
21314,685000.0
6681,350000.0
5428,1740000.0
9190,225000.0
3786,689800.0
1784,901000.0
7116,519900.0
4683,205000.0
10046,315500.0
16564,249000.0
2038,2530000.0
9281,490000.0
18388,235000.0
12435,164000.0
20316,375000.0
7876,950000.0
3340,247300.0
21465,495000.0
5911,750000.0
19768,679950.0
17245,506500.0
8514,475000.0
2031,350000.0
7235,560000.0
12755,245000.0
15327,635000.0
13983,160000.0
1079,208000.0
15451,610000.0
19130,885000.0
17948,765000.0
5649,152000.0
15300,678000.0
17786,345000.0
14506,378000.0
3862,442000.0
2936,230000.0
3917,1210000.0
1689,196440.0
14347,420000.0
305,725000.0
4056,465000.0
17282,400000.0
9837,650000.0
9706,485000.0
2313,665000.0
19425,324950.0
16858,277000.0
17943,455000.0
9030,535000.0
2062,550000.0
6470,775000.0
6477,525000.0
5452,660000.0
11279,780000.0
9906,649000.0
4270,858000.0
8531,1590000.0
19974,685000.0
9095,429000.0
17273,775000.0
3365,613000.0
5515,700000.0
11781,275000.0
21546,422000.0
15310,599000.0
2395,280000.0
18366,419995.0
5506,140000.0
924,990000.0
8134,360000.0
12070,325000.0
11706,410000.0
8671,690000.0
3124,176500.0
7620,550000.0
6559,252750.0
19596,812000.0
9145,898500.0
12720,1150000.0
9846,494000.0
18836,709050.0
20943,407000.0
9627,574500.0
5798,385000.0
5882,513000.0
9782,325000.0
11348,198400.0
6103,1240000.0
6748,1040000.0
13009,585000.0
9082,883000.0
16931,480000.0
16735,425000.0
15966,499950.0
18857,245000.0
5540,355000.0
421,625000.0
16081,549000.0
16555,444500.0
3956,410000.0
5606,318000.0
21404,299950.0
11380,443000.0
1725,435000.0
1184,235000.0
9974,632750.0
904,530000.0
8346,775000.0
7797,459000.0
6089,713900.0
2080,822500.0
7928,535000.0
13853,318000.0
18717,462000.0
7933,760000.0
10846,390000.0
12177,225000.0
9316,960000.0
18594,600000.0
9927,352000.0
7211,500007.0
6533,442500.0
5209,997000.0
2646,610000.0
10073,1230000.0
10622,645000.0
18505,695000.0
21574,1220000.0
1478,640000.0
692,359900.0
18241,330000.0
6365,842500.0
19039,135900.0
7370,740000.0
1301,360000.0
7837,1650000.0
14877,725000.0
3715,250000.0
18621,683000.0
5037,515000.0
4399,235000.0
13840,1150000.0
11294,402300.0
7354,700000.0
16122,1320000.0
8750,411500.0
17017,385000.0
1436,907000.0
507,442000.0
16017,470000.0
5402,158000.0
5930,1480000.0
20655,310000.0
8947,350000.0
21372,325000.0
12242,710000.0
4386,527550.0
12744,425000.0
10310,925000.0
18817,835000.0
8693,249000.0
1539,350000.0
9121,575000.0
1211,245000.0
15284,330490.0
18569,285000.0
2560,493000.0
13107,419000.0
13029,570000.0
11569,422000.0
12668,252000.0
390,345000.0
10064,745000.0
3590,495000.0
11350,862000.0
8435,200000.0
6719,703300.0
15540,348000.0
14693,562000.0
946,1320000.0
15576,430000.0
14327,579000.0
20501,292000.0
17064,322000.0
2547,276000.0
13007,2300000.0
272,210000.0
3618,218450.0
21470,1460000.0
7008,413900.0
17316,460000.0
9269,780000.0
4633,316750.0
7707,458000.0
8982,214000.0
17490,300000.0
14312,365000.0
10762,515000.0
13945,549000.0
14342,850000.0
5599,270000.0
9290,660000.0
15989,475000.0
10355,750000.0
3637,777000.0
18197,475000.0
599,1220000.0
1652,330000.0
17538,515000.0
8106,560000.0
1893,599000.0
7833,328000.0
20949,295500.0
18120,330000.0
262,525000.0
375,730000.0
1466,400000.0
12615,630000.0
13543,370000.0
16226,650000.0
5696,352000.0
17631,253000.0
19433,450000.0
18050,210000.0
941,570000.0
9663,265000.0
15882,299950.0
13353,525000.0
10905,247000.0
20323,362865.0
19328,359000.0
6578,550000.0
18576,526000.0
19000,581000.0
298,404000.0
20310,2350000.0
7977,141800.0
11463,543000.0
2035,369950.0
10450,330000.0
10164,495000.0
10291,464000.0
13397,269000.0
21518,599000.0
14220,1630000.0
8844,560000.0
6828,450000.0
7130,510000.0
18563,325000.0
7954,495000.0
16626,467000.0
19458,492650.0
13990,279900.0
3144,345000.0
14547,310000.0
7371,323000.0
19160,430000.0
5594,350000.0
17387,1430000.0
14466,349990.0
18751,443000.0
17946,850000.0
2076,199000.0
4103,698000.0
7493,614905.0
5968,724800.0
15470,383000.0
21389,460000.0
6754,339888.0
2575,231500.0
14389,999000.0
16284,887000.0
4042,267000.0
12853,280000.0
4078,382450.0
14246,347000.0
7754,170000.0
14166,525000.0
9462,320000.0
15960,325000.0
4603,263000.0
14252,229000.0
1985,1600000.0
